2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ADMIN-OPERATOR-ID
2019-09-04 19:05:08,936 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ADMIN-ORGDIVISION
2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ADMIN-ORGUNIT
2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ADMIN-STARTINGFLOWS
2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ADMIN-TOGGLE
2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ADMIN-WORKBASKET
2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ADMIN-WORKGROUP
2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-APPLICATION-FEATURE
2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ASSIGNMENT-SUMMARY
2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-ASSIGNMENT-WBSUMMARY
2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-BROADCAST
